Id,SalePrice
2075,146140.0
2076,109037.1
2077,146165.0
2078,125540.0
2079,130050.0
2080,115250.0
2081,121850.0
2082,133900.0
2083,141193.4
2084,104945.0
2085,134455.0
2086,141803.5
2087,125403.0
2088,116957.9
2089,91350.0
2090,132450.0
2091,117140.0
2092,130538.7
2093,143225.0
2094,134989.5
2095,157590.0
2096,87005.0
2097,106130.0
2098,139483.2
2099,62447.2
2100,109064.0
2101,118500.0
2102,152985.0
2103,110090.0
2104,141940.0
2105,127490.0
2106,73180.0
2107,224740.0
2108,117955.0
2109,114077.9
2110,142450.0
2111,170723.5
2112,141170.0
2113,118450.0
2114,112140.4
2115,177760.0
2116,117248.0
2117,152715.0
2118,114558.0
2119,112573.0
2120,118432.5
2121,99120.0
2122,116092.6
2123,86590.0
2124,185150.0
2125,132273.4
2126,180150.0
2127,151240.0
2128,116600.4
2129,103540.0
2130,145240.0
2131,161720.0
2132,124545.5
2133,119688.0
2134,129447.5
2135,101220.0
2136,95705.4
2137,112368.0
2138,132340.0
2139,162565.0
2140,133690.0
2141,152380.0
2142,135100.0
2143,137778.7
2144,127995.0
2145,138550.0
2146,157440.0
2147,162780.0
2148,130100.0
2149,137846.0
2150,245137.2
2151,133580.0
2152,174650.0
2153,160150.0
2154,115540.0
2155,135975.0
2156,225849.4
2157,248877.2
2158,231100.0
2159,241908.0
2160,165449.7
2161,253239.0
2162,324829.3
2163,336060.8
2164,268532.2
2165,189897.0
2166,147780.0
2167,223357.8
2168,217440.0
2169,186904.0
2170,228980.0
2171,136365.9
2172,134780.0
2173,158750.0
2174,238719.9
2175,312965.0
2176,323055.0
2177,256445.8
2178,221240.0
2179,145150.0
2180,212450.0
2181,207340.0
2182,240592.8
2183,189660.0
2184,142610.0
2185,140710.0
2186,143845.0
2187,153370.0
2188,162514.0
2189,183487.0
2190,104160.0
2191,108580.0
2192,84505.0
2193,94390.0
2194,114230.0
2195,113987.5
2196,103420.0
2197,117565.0
2198,154500.0
2199,182590.0
2200,140835.0
2201,137487.5
2202,214293.5
2203,164100.0
2204,171030.0
2205,122350.0
2206,125889.3
2207,282310.0
2208,212400.0
2209,198880.0
2210,118790.0
2211,118750.0
2212,109077.6
2213,102590.0
2214,138640.0
2215,107610.0
2216,164840.5
2217,56431.1
2218,94415.4
2219,81730.0
2220,77877.6
2221,335946.3
2222,245522.8
2223,256848.5
2224,220090.9
2225,141650.0
2226,176450.0
2227,197950.0
2228,277476.3
2229,228503.0
2230,160284.0
2231,211740.8
2232,167965.0
2233,179570.0
2234,250756.1
2235,209890.0
2236,293713.7
2237,376598.3
2238,211447.8
2239,120820.0
2240,176725.0
2241,159480.0
2242,126582.0
2243,139830.0
2244,94140.0
2245,88240.0
2246,142340.0
2247,104240.0
2248,125230.0
2249,128500.0
2250,137280.0
2251,112280.0
2252,179850.0
2253,168504.9
2254,182120.0
2255,195000.0
2256,181470.0
2257,211128.0
2258,170867.0
2259,180940.0
2260,155740.0
2261,180450.0
2262,201350.0
2263,335608.3
2264,390820.2
2265,142350.0
2266,275920.0
2267,398608.1
2268,431971.6
2269,165380.0
2270,175733.5
2271,281907.2
2272,206430.0
2273,169620.0
2274,188210.0
2275,162930.0
2276,172950.0
2277,189140.0
2278,154403.4
2279,127375.0
2280,121515.0
2281,188538.2
2282,182250.0
2283,103740.0
2284,108400.0
2285,140050.0
2286,127840.0
2287,379277.6
2288,232126.3
2289,423879.8
2290,368358.6
2291,335770.6
2292,421569.8
2293,443961.1
2294,344138.4
2295,417258.0
2296,309591.3
2297,316539.6
2298,345197.2
2299,370450.0
2300,311480.0
2301,283125.0
2302,252942.8
2303,235525.0
2304,250393.0
2305,193837.9
2306,193837.9
2307,191560.0
2308,227900.0
2309,284480.0
2310,219335.6
2311,197524.0
2312,180190.0
2313,173920.0
2314,187396.5
2315,173280.0
2316,176400.0
2317,174132.7
2318,176520.0
2319,179250.5
2320,184162.5
2321,266165.4
2322,173415.7
2323,173528.5
2324,164333.5
2325,227680.0
2326,168051.5
2327,230650.0
2328,240400.0
2329,186020.0
2330,183830.0
2331,349550.0
2332,328081.3
2333,337162.4
2334,255526.9
2335,272479.3
2336,368600.0
2337,185555.0
2338,295240.2
2339,238438.2
2340,411285.0
2341,229210.0
2342,263690.0
2343,223037.8
2344,249830.0
2345,256239.0
2346,220226.8
2347,194113.0
2348,221903.0
2349,152613.2
2350,297052.4
2351,272028.1
2352,228713.0
2353,207387.4
2354,134820.0
2355,163490.0
2356,148290.0
2357,204548.0
2358,201800.0
2359,136507.5
2360,122700.0
2361,142785.0
2362,273115.0
2363,145250.0
2364,161330.0
2365,225750.0
2366,207151.2
2367,237787.8
2368,199595.0
2369,228750.0
2370,175830.0
2371,162890.0
2372,168606.5
2373,274145.6
2374,311601.3
2375,239910.0
2376,250828.0
2377,354931.8
2378,144700.0
2379,184790.0
2380,152070.0
2381,157680.0
2382,180945.0
2383,230687.2
2384,249590.0
2385,156840.0
2386,147535.0
2387,133925.0
2388,111700.0
2389,137125.0
2390,139835.0
2391,140200.0
2392,111265.0
2393,156050.0
2394,149630.0
2395,184440.0
2396,141025.0
2397,200140.0
2398,117940.0
2399,74445.0
2400,71028.3
2401,122640.0
2402,140100.0
2403,138450.0
2404,148800.0
2405,153957.5
2406,137037.5
2407,124090.0
2408,134770.0
2409,136610.0
2410,185300.0
2411,121900.0
2412,153240.0
2413,137650.0
2414,126067.6
2415,145700.0
2416,132600.0
2417,142025.0
2418,127470.8
2419,126800.0
2420,130980.0
2421,159540.0
2422,121125.0
2423,125450.0
2424,168304.0
2425,166050.0
2426,131743.4
2427,124800.0
2428,169180.0
2429,110755.0
2430,138150.0
2431,111345.9
2432,132600.0
2433,138735.0
2434,136250.0
2435,146340.0
2436,108580.0
2437,113663.3
2438,126340.0
2439,115020.3
2440,128650.0
2441,98787.1
2442,119142.6
2443,129092.6
2444,131257.5
2445,103390.4
2446,121750.0
2447,234630.0
2448,140180.0
2449,122400.0
2450,151480.0
2451,142061.5
2452,215450.0
2453,104302.1
2454,147754.0
2455,94680.0
2456,145924.0
2457,127730.0
2458,113760.0
2459,106792.6
2460,154410.0
2461,117787.6
2462,145707.7
2463,132997.5
2464,157790.0
2465,175400.0
2466,111830.0
2467,138782.8
2468,101924.8
2469,93985.0
2470,179980.0
2471,204180.0
2472,185750.0
2473,114405.2
2474,114390.0
2475,216770.0
2476,117510.0
2477,134490.0
2478,152350.0
2479,117550.8
2480,148940.0
2481,127470.0
2482,135430.0
2483,111243.3
2484,127175.0
2485,116088.3
2486,147800.0
2487,176050.0
2488,153670.0
2489,153700.0
2490,159412.5
2491,88110.0
2492,185990.0
2493,143864.0
2494,163200.0
2495,111900.0
2496,244725.0
2497,145660.0
2498,118546.0
2499,97837.1
2500,131550.0
2501,134900.0
2502,139430.0
2503,106218.0
2504,180560.0
2505,226350.0
2506,218379.0
2507,297523.5
2508,219650.0
2509,230828.2
2510,229383.0
2511,191880.0
2512,218769.0
2513,226950.0
2514,247250.0
2515,159440.0
2516,165320.0
2517,142125.0
2518,147952.5
2519,231917.9
2520,213538.0
2521,208270.0
2522,219850.0
2523,136190.0
2524,146363.7
2525,140390.0
2526,135995.0
2527,102025.0
2528,117515.0
2529,129480.0
2530,101440.0
2531,274550.0
2532,232629.0
2533,211298.0
2534,265459.0
2535,343737.0
2536,245800.0
2537,211900.0
2538,183235.0
2539,189025.0
2540,180196.8
2541,176057.5
2542,160333.2
2543,134670.0
2544,136720.0
2545,125240.0
2546,152360.0
2547,137280.0
2548,158390.0
2549,156730.0
2550,267047.6
2551,137500.0
2552,121488.3
2553,99530.0
2554,123040.0
2555,115170.0
2556,110758.3
2557,112790.0
2558,142760.0
2559,141470.0
2560,127980.0
2561,133870.0
2562,137550.0
2563,152069.0
2564,162370.0
2565,137400.0
2566,177864.0
2567,125276.0
2568,196008.2
2569,199480.0
2570,115490.0
2571,165210.0
2572,185610.0
2573,257173.7
2574,321450.0
2575,129807.5
2576,139764.0
2577,168793.4
2578,105165.0
2579,83730.0
2580,123195.0
2581,124089.6
2582,123140.0
2583,299649.2
2584,169250.0
2585,178365.0
2586,220050.0
2587,232684.2
2588,149650.0
2589,146890.0
2590,235157.8
2591,184780.0
2592,242088.7
2593,247400.0
2594,166270.0
2595,201400.0
2596,346540.0
2597,184998.2
2598,267352.9
2599,361685.5
2600,142683.2
2601,144500.0
2602,87540.0
2603,88690.0
2604,91040.0
2605,81490.0
2606,143746.0
2607,171863.7
2608,179925.0
2609,148560.0
2610,122600.0
2611,149455.9
2612,140310.9
2613,127830.0
2614,118088.3
2615,148900.0
2616,133200.0
2617,172430.0
2618,164250.0
2619,238379.0
2620,190965.0
2621,182640.0
2622,196040.0
2623,280729.3
2624,268004.9
2625,316743.7
2626,170108.5
2627,178090.0
2628,357516.1
2629,345334.5
2630,333692.0
2631,446251.5
2632,336009.1
2633,311395.8
2634,399244.2
2635,151395.0
2636,195469.0
2637,185325.6
2638,260965.0
2639,188915.0
2640,155250.0
2641,98947.1
2642,194830.0
2643,109430.0
2644,140700.0
2645,100700.0
2646,92700.0
2647,94540.0
2648,147330.0
2649,141720.0
2650,137440.0
2651,162918.5
2652,418166.0
2653,255710.0
2654,261837.8
2655,367345.0
2656,308742.9
2657,335002.4
2658,294026.2
2659,299895.0
2660,340790.0
2661,358569.8
2662,342050.0
2663,299040.2
2664,285080.0
2665,307685.6
2666,297365.6
2667,165502.5
2668,181924.0
2669,175947.0
2670,293880.9
2671,190294.0
2672,186742.7
2673,218105.6
2674,216395.6
2675,174111.5
2676,185330.0
2677,204900.0
2678,264120.0
2679,293140.0
2680,275980.0
2681,334112.4
2682,338800.0
2683,382310.4
2684,322100.0
2685,325730.0
2686,287303.2
2687,331496.3
2688,227710.0
2689,221431.2
2690,482560.4
2691,191915.0
2692,152430.0
2693,196907.9
2694,155390.0
2695,190650.0
2696,185330.0
2697,198450.0
2698,208900.0
2699,181880.0
2700,178450.0
2701,155392.2
2702,126955.0
2703,158440.0
2704,145810.0
2705,126040.0
2706,124270.0
2707,128350.0
2708,135140.0
2709,118100.0
2710,132900.0
2711,292779.0
2712,353790.0
2713,177055.0
2714,150253.3
2715,171990.0
2716,169270.0
2717,190550.0
2718,231059.0
2719,148845.9
2720,143260.0
2721,147178.2
2722,154390.0
2723,152775.0
2724,132010.0
2725,138860.0
2726,148830.0
2727,169100.0
2728,161700.0
2729,160320.0
2730,139750.0
2731,120490.0
2732,115017.6
2733,163900.0
2734,153200.0
2735,138325.0
2736,142840.0
2737,126740.0
2738,140300.0
2739,157250.0
2740,124720.0
2741,145200.0
2742,146840.0
2743,154080.0
2744,146000.0
2745,135075.0
2746,114340.0
2747,153210.0
2748,125655.0
2749,128690.0
2750,131190.0
2751,116915.0
2752,227400.0
2753,136455.7
2754,189400.0
2755,132840.0
2756,97277.6
2757,76281.1
2758,80660.0
2759,141340.0
2760,147140.0
2761,156640.0
2762,154780.0
2763,190565.0
2764,174130.0
2765,261222.9
2766,140693.7
2767,90400.0
2768,134200.0
2769,122395.0
2770,154730.0
2771,123235.0
2772,130990.0
2773,127390.0
2774,147140.0
2775,138790.0
2776,141200.0
2777,147000.0
2778,117050.0
2779,113190.0
2780,112698.0
2781,101272.1
2782,102460.0
2783,114225.0
2784,122700.0
2785,129540.0
2786,79781.1
2787,126790.0
2788,91540.0
2789,182090.0
2790,103550.0
2791,124145.0
2792,89730.0
2793,176670.0
2794,105250.0
2795,117807.5
2796,103400.0
2797,177050.0
2798,133433.4
2799,128929.0
2800,79300.0
2801,115200.0
2802,134600.0
2803,165180.5
2804,152981.9
2805,101835.0
2806,89950.0
2807,151130.0
2808,143810.0
2809,129990.0
2810,134178.0
2811,173160.0
2812,141580.0
2813,156055.3
2814,155020.0
2815,95900.0
2816,250300.0
2817,139618.3
2818,132590.0
2819,186040.0
2820,144800.0
2821,104320.0
2822,198550.0
2823,213257.0
2824,185283.2
2825,159074.0
2826,119007.6
2827,154000.0
2828,197940.0
2829,175060.0
2830,233069.9
2831,189340.8
2832,230490.0
2833,309778.7
2834,231330.0
2835,232547.2
2836,189438.9
2837,182255.0
2838,146355.0
2839,173589.0
2840,195550.0
2841,208680.0
2842,230790.0
2843,162750.0
2844,171545.0
2845,130900.0
2846,214638.0
2847,207040.0
2848,215145.6
2849,219738.9
2850,294400.0
2851,248172.5
2852,222150.0
2853,251429.0
2854,142970.0
2855,196520.0
2856,208229.9
2857,181220.0
2858,195800.0
2859,143143.4
2860,130450.0
2861,120381.8
2862,210480.0
2863,125615.0
2864,254147.9
2865,151405.2
2866,174750.0
2867,99917.6
2868,115130.0
2869,134033.4
2870,143040.5
2871,120959.2
2872,62028.3
2873,110018.7
2874,133675.0
2875,130380.0
2876,161340.0
2877,146510.0
2878,153370.0
2879,149690.0
2880,114100.0
2881,184890.0
2882,167863.2
2883,189740.0
2884,188345.0
2885,203710.0
2886,194270.0
2887,107575.0
2888,128580.0
2889,62165.0
2890,87527.6
2891,148580.0
2892,63702.2
2893,119711.6
2894,75760.0
2895,300556.1
2896,290100.0
2897,198210.0
2898,148190.0
2899,225210.0
2900,163320.0
2901,188950.0
2902,178905.0
2903,393428.1
2904,386569.7
2905,113988.7
2906,190490.0
2907,119700.0
2908,127100.0
2909,152993.4
2910,86650.0
2911,85540.0
2912,161640.0
2913,88040.0
2914,86650.0
2915,90870.0
2916,93700.0
2917,160270.0
2918,117812.5
2919,257021.0
