,Id,SalePrice
194,1655,153295.0
195,1656,159000.0
196,1657,168489.0
197,1658,162100.0
198,1659,133640.0
199,1660,146880.0
200,1661,386801.9
201,1662,335364.3
202,1663,401654.9
203,1664,406710.7
204,1665,335267.2
205,1666,354120.2
206,1667,379048.8
207,1668,331568.2
208,1669,296645.8
209,1670,369828.7
210,1671,278462.2
211,1672,440122.7
212,1673,312981.3
213,1674,257850.0
214,1675,189945.0
215,1676,197380.0
216,1677,204051.6
217,1678,461490.5
218,1679,384573.7
219,1680,357360.0
220,1681,264532.5
221,1682,323530.2
222,1683,195239.0
223,1684,173397.0
224,1685,174450.0
225,1686,170229.0
226,1687,172165.5
227,1688,194000.0
228,1689,185180.0
229,1690,186820.5
230,1691,174360.0
231,1692,280760.0
232,1693,167996.5
233,1694,183020.0
234,1695,165143.6
235,1696,282940.0
236,1697,169964.0
237,1698,341328.5
238,1699,338560.0
239,1700,248180.0
240,1701,286930.0
241,1702,225161.3
242,1703,258005.0
243,1704,328781.9
244,1705,242290.0
245,1706,417001.0
246,1707,207369.9
247,1708,193360.0
248,1709,275605.8
249,1710,248107.8
250,1711,276372.2
251,1712,284642.1
252,1713,291124.4
253,1714,234645.0
254,1715,202340.0
255,1716,169383.5
256,1717,165099.5
257,1718,150965.4
258,1719,217290.0
259,1720,252152.8
260,1721,153470.0
261,1722,127720.0
262,1723,146990.0
263,1724,222875.2
264,1725,219750.0
265,1726,197227.5
266,1727,179798.2
267,1728,194950.0
268,1729,167783.5
269,1730,169615.0
270,1731,121010.0
271,1732,147225.0
272,1733,127750.0
273,1734,137555.0
274,1735,134360.0
275,1736,127357.5
276,1737,379888.1
277,1738,223380.0
278,1739,277847.0
279,1740,200630.0
280,1741,193090.0
281,1742,177750.0
282,1743,174806.5
283,1744,342219.2
284,1745,256167.2
285,1746,275910.0
286,1747,204300.0
287,1748,214940.4
288,1749,159940.0
289,1750,152220.0
290,1751,240400.0
291,1752,130740.0
292,1753,145830.0
293,1754,223578.0
294,1755,177680.0
295,1756,117585.0
296,1757,124765.8
297,1758,142150.0
298,1759,173130.0
299,1760,159950.0
300,1761,162290.0
301,1762,175720.0
302,1763,159733.2
303,1764,112903.3
304,1765,149630.0
305,1766,174540.0
306,1767,158440.0
307,1768,138260.0
308,1769,152130.0
309,1770,148250.0
310,1771,125700.0
311,1772,132435.3
312,1773,130147.1
313,1774,140585.0
314,1775,125595.0
315,1776,131790.0
316,1777,120540.0
317,1778,126310.0
318,1779,120780.0
319,1780,174400.0
320,1781,128480.0
321,1782,96890.0
322,1783,121507.5
323,1784,88170.0
324,1785,118140.0
325,1786,142240.0
326,1787,171170.0
327,1788,57136.1
328,1789,82484.3
329,1790,82530.0
330,1791,200990.0
331,1792,149190.0
332,1793,146895.0
333,1794,149765.0
334,1795,134790.0
335,1796,125330.0
336,1797,102570.0
337,1798,131940.0
338,1799,124250.0
339,1800,123310.0
340,1801,129950.0
341,1802,130450.0
342,1803,149340.0
343,1804,137881.0
344,1805,138002.5
345,1806,122800.8
346,1807,133570.0
347,1808,120088.7
348,1809,116040.0
349,1810,152700.0
350,1811,119140.0
351,1812,102638.3
352,1813,134440.0
353,1814,108810.0
354,1815,61277.2
355,1816,106015.0
356,1817,112133.2
357,1818,143270.0
358,1819,122057.5
359,1820,78740.0
360,1821,122520.0
361,1822,131750.0
362,1823,69040.0
363,1824,135490.4
364,1825,160702.7
365,1826,106750.0
366,1827,109575.8
367,1828,153590.0
368,1829,123180.5
369,1830,135240.0
370,1831,186000.0
371,1832,102780.0
372,1833,154250.0
373,1834,125190.0
374,1835,184500.0
375,1836,125996.4
376,1837,104725.0
377,1838,158970.0
378,1839,102050.0
379,1840,171299.0
380,1841,139280.9
381,1842,88330.0
382,1843,140288.0
383,1844,141520.0
384,1845,151000.0
385,1846,144720.0
386,1847,156107.5
387,1848,62078.3
388,1849,124960.0
389,1850,130365.0
390,1851,150320.0
391,1852,125250.0
392,1853,132250.0
393,1854,166653.5
394,1855,150743.2
395,1856,217400.0
396,1857,157430.0
397,1858,137687.0
398,1859,129223.9
399,1860,147112.1
400,1861,129223.9
401,1862,253340.0
402,1863,249840.0
403,1864,249840.0
404,1865,309453.9
405,1866,323020.8
406,1867,247344.0
407,1868,329841.7
408,1869,191041.4
409,1870,272363.4
410,1871,249459.1
411,1872,167282.5
412,1873,247148.9
413,1874,137250.0
414,1875,219037.8
415,1876,199875.0
416,1877,225547.8
417,1878,225940.0
418,1879,139170.0
419,1880,133925.0
420,1881,263124.4
421,1882,278900.0
422,1883,212780.0
423,1884,222799.8
424,1885,294650.0
425,1886,324556.4
426,1887,228473.4
427,1888,313601.9
428,1889,172938.0
429,1890,144075.0
430,1891,149930.0
431,1892,118775.0
432,1893,129090.0
433,1894,115850.0
434,1895,150715.0
435,1896,130650.0
436,1897,118790.0
437,1898,105550.0
438,1899,133735.0
439,1900,133920.0
440,1901,171400.0
441,1902,133395.9
442,1903,230280.0
443,1904,129472.5
444,1905,176193.2
445,1906,144540.0
446,1907,223750.0
447,1908,113140.0
448,1909,132413.3
449,1910,131350.0
450,1911,195550.0
451,1912,244500.0
452,1913,152790.0
453,1914,72706.1
454,1915,335946.3
455,1916,62031.1
456,1917,281950.0
457,1918,135300.0
458,1919,174150.0
459,1920,134650.0
460,1921,402393.6
461,1922,336009.2
462,1923,190431.0
463,1924,266327.2
464,1925,237500.0
465,1926,413029.9
466,1927,140875.0
467,1928,165090.5
468,1929,135340.0
469,1930,137680.0
470,1931,135140.0
471,1932,135580.0
472,1933,161400.0
473,1934,185200.0
474,1935,182700.0
475,1936,193700.0
476,1937,190100.0
477,1938,173994.0
478,1939,264980.0
479,1940,213923.0
480,1941,182040.0
481,1942,192050.0
482,1943,192330.0
483,1944,330746.3
484,1945,392573.2
485,1946,144780.0
486,1947,292926.1
487,1948,177140.0
488,1949,248900.0
489,1950,163760.0
490,1951,270475.0
491,1952,228267.2
492,1953,165540.0
493,1954,207050.0
494,1955,130790.0
495,1956,241237.2
496,1957,161840.0
497,1958,323540.2
498,1959,138350.0
499,1960,104460.0
500,1961,110469.9
501,1962,89340.0
502,1963,112950.0
503,1964,116625.0
504,1965,161380.0
505,1966,151375.0
506,1967,298636.5
507,1968,389695.0
508,1969,396773.0
509,1970,379154.6
510,1971,332425.0
511,1972,368363.0
512,1973,273887.7
513,1974,313900.0
514,1975,434640.7
515,1976,287740.2
516,1977,321475.0
517,1978,301482.4
518,1979,360308.9
519,1980,191578.0
520,1981,382908.3
521,1982,216900.0
522,1983,212600.0
523,1984,182845.0
524,1985,209653.4
525,1986,224853.4
526,1987,173342.6
527,1988,179810.0
528,1989,204757.5
529,1990,228940.0
530,1991,207175.1
531,1992,207740.0
532,1993,178144.0
533,1994,264102.9
534,1995,190400.0
535,1996,265550.0
536,1997,307649.3
537,1998,351030.0
538,1999,259809.0
539,2000,309000.0
540,2001,266597.0
541,2002,251377.2
542,2003,258803.5
543,2004,277281.9
544,2005,233450.0
545,2006,234541.2
546,2007,227614.3
547,2008,194849.0
548,2009,199640.0
549,2010,206130.0
550,2011,157355.0
551,2012,180990.0
552,2013,184830.0
553,2014,200100.0
554,2015,223397.8
555,2016,200950.0
556,2017,206707.5
557,2018,127180.0
558,2019,135810.0
559,2020,130350.0
560,2021,118450.0
561,2022,168090.0
562,2023,143205.5
563,2024,223740.0
564,2025,348166.8
565,2026,189265.0
566,2027,152233.3
567,2028,152055.0
568,2029,177090.0
569,2030,276166.4
570,2031,249153.2
571,2032,273722.5
572,2033,282616.4
573,2034,170600.0
574,2035,211650.0
575,2036,197603.5
576,2037,197603.5
577,2038,334875.0
578,2039,204740.0
579,2040,312944.3
580,2041,267096.3
581,2042,226227.5
582,2043,154320.0
583,2044,170010.0
584,2045,240690.0
585,2046,138125.5
586,2047,141043.4
587,2048,140625.0
588,2049,138150.0
589,2050,189285.0
590,2051,107715.0
591,2052,138090.0
592,2053,141160.0
593,2054,90690.0
594,2055,153465.0
595,2056,133625.0
596,2057,123507.5
597,2058,213087.0
598,2059,139000.0
599,2060,166820.0
600,2061,173450.0
601,2062,140445.0
602,2063,109320.0
603,2064,139670.0
604,2065,100595.0
605,2066,183890.0
606,2067,134950.0
607,2068,136710.0
608,2069,92020.0
609,2070,118640.0
610,2071,91148.0
611,2072,147700.0
612,2073,135195.0
613,2074,169780.0
614,2075,146140.0
615,2076,109037.1
616,2077,146165.0
617,2078,125540.0
618,2079,130050.0
619,2080,115250.0
620,2081,121850.0
621,2082,133900.0
622,2083,141193.4
623,2084,104945.0
624,2085,134455.0
625,2086,141803.5
626,2087,125403.0
627,2088,116957.9
628,2089,91350.0
629,2090,132450.0
630,2091,117140.0
631,2092,130538.7
632,2093,143225.0
633,2094,134989.5
634,2095,157590.0
635,2096,87005.0
636,2097,106130.0
637,2098,139483.2
638,2099,62447.2
639,2100,109064.0
640,2101,118500.0
641,2102,152985.0
642,2103,110090.0
643,2104,141940.0
644,2105,127490.0
645,2106,73180.0
646,2107,224740.0
647,2108,117955.0
648,2109,114077.9
649,2110,142450.0
650,2111,170723.5
651,2112,141170.0
652,2113,118450.0
653,2114,112140.4
654,2115,177760.0
655,2116,117248.0
656,2117,152715.0
657,2118,114558.0
658,2119,112573.0
659,2120,118432.5
660,2121,99120.0
661,2122,116092.6
662,2123,86590.0
663,2124,185150.0
664,2125,132273.4
665,2126,180150.0
666,2127,151240.0
667,2128,116600.4
668,2129,103540.0
669,2130,145240.0
670,2131,161720.0
671,2132,124545.5
672,2133,119688.0
673,2134,129447.5
674,2135,101220.0
675,2136,95705.4
676,2137,112368.0
677,2138,132340.0
678,2139,162565.0
679,2140,133690.0
680,2141,152380.0
681,2142,135100.0
682,2143,137778.7
683,2144,127995.0
684,2145,138550.0
685,2146,157440.0
686,2147,162780.0
687,2148,130100.0
688,2149,137846.0
689,2150,245137.2
690,2151,133580.0
691,2152,174650.0
692,2153,160150.0
693,2154,115540.0
694,2155,135975.0
695,2156,225849.4
696,2157,248877.2
697,2158,231100.0
698,2159,241908.0
699,2160,165449.7
700,2161,253239.0
701,2162,324829.3
702,2163,336060.8
703,2164,268532.2
704,2165,189897.0
705,2166,147780.0
706,2167,223357.8
707,2168,217440.0
708,2169,186904.0
709,2170,228980.0
710,2171,136365.9
711,2172,134780.0
712,2173,158750.0
713,2174,238719.9
714,2175,312965.0
715,2176,323055.0
716,2177,256445.8
717,2178,221240.0
718,2179,145150.0
719,2180,212450.0
720,2181,207340.0
721,2182,240592.8
722,2183,189660.0
723,2184,142610.0
724,2185,140710.0
725,2186,143845.0
726,2187,153370.0
727,2188,162514.0
728,2189,183487.0
729,2190,104160.0
730,2191,108580.0
731,2192,84505.0
732,2193,94390.0
733,2194,114230.0
734,2195,113987.5
735,2196,103420.0
736,2197,117565.0
737,2198,154500.0
738,2199,182590.0
739,2200,140835.0
740,2201,137487.5
741,2202,214293.5
742,2203,164100.0
743,2204,171030.0
744,2205,122350.0
745,2206,125889.3
746,2207,282310.0
747,2208,212400.0
748,2209,198880.0
749,2210,118790.0
750,2211,118750.0
751,2212,109077.6
752,2213,102590.0
753,2214,138640.0
754,2215,107610.0
755,2216,164840.5
756,2217,56431.1
757,2218,94415.4
758,2219,81730.0
759,2220,77877.6
760,2221,335946.3
761,2222,245522.8
762,2223,256848.5
763,2224,220090.9
764,2225,141650.0
765,2226,176450.0
766,2227,197950.0
767,2228,277476.3
768,2229,228503.0
769,2230,160284.0
770,2231,211740.8
771,2232,167965.0
772,2233,179570.0
773,2234,250756.1
774,2235,209890.0
775,2236,293713.7
776,2237,376598.3
777,2238,211447.8
778,2239,120820.0
779,2240,176725.0
780,2241,159480.0
781,2242,126582.0
782,2243,139830.0
783,2244,94140.0
784,2245,88240.0
785,2246,142340.0
786,2247,104240.0
787,2248,125230.0
788,2249,128500.0
789,2250,137280.0
790,2251,112280.0
791,2252,179850.0
792,2253,168504.9
793,2254,182120.0
794,2255,195000.0
795,2256,181470.0
796,2257,211128.0
797,2258,170867.0
798,2259,180940.0
799,2260,155740.0
800,2261,180450.0
801,2262,201350.0
802,2263,335608.3
803,2264,390820.2
804,2265,142350.0
805,2266,275920.0
806,2267,398608.1
807,2268,431971.6
808,2269,165380.0
809,2270,175733.5
810,2271,281907.2
811,2272,206430.0
812,2273,169620.0
813,2274,188210.0
814,2275,162930.0
815,2276,172950.0
816,2277,189140.0
817,2278,154403.4
818,2279,127375.0
819,2280,121515.0
820,2281,188538.2
821,2282,182250.0
822,2283,103740.0
823,2284,108400.0
824,2285,140050.0
825,2286,127840.0
826,2287,379277.6
827,2288,232126.3
828,2289,423879.8
829,2290,368358.6
830,2291,335770.6
831,2292,421569.8
832,2293,443961.1
833,2294,344138.4
834,2295,417258.0
835,2296,309591.3
836,2297,316539.6
837,2298,345197.2
838,2299,370450.0
839,2300,311480.0
840,2301,283125.0
841,2302,252942.8
842,2303,235525.0
843,2304,250393.0
844,2305,193837.9
845,2306,193837.9
846,2307,191560.0
847,2308,227900.0
848,2309,284480.0
849,2310,219335.6
850,2311,197524.0
851,2312,180190.0
852,2313,173920.0
853,2314,187396.5
854,2315,173280.0
855,2316,176400.0
856,2317,174132.7
857,2318,176520.0
858,2319,179250.5
859,2320,184162.5
860,2321,266165.4
861,2322,173415.7
862,2323,173528.5
863,2324,164333.5
864,2325,227680.0
865,2326,168051.5
866,2327,230650.0
867,2328,240400.0
868,2329,186020.0
869,2330,183830.0
870,2331,349550.0
871,2332,328081.3
872,2333,337162.4
873,2334,255526.9
874,2335,272479.3
875,2336,368600.0
876,2337,185555.0
877,2338,295240.2
878,2339,238438.2
879,2340,411285.0
880,2341,229210.0
881,2342,263690.0
882,2343,223037.8
883,2344,249830.0
884,2345,256239.0
885,2346,220226.8
886,2347,194113.0
887,2348,221903.0
888,2349,152613.2
889,2350,297052.4
890,2351,272028.1
891,2352,228713.0
892,2353,207387.4
893,2354,134820.0
894,2355,163490.0
895,2356,148290.0
896,2357,204548.0
897,2358,201800.0
898,2359,136507.5
899,2360,122700.0
900,2361,142785.0
901,2362,273115.0
902,2363,145250.0
903,2364,161330.0
904,2365,225750.0
905,2366,207151.2
906,2367,237787.8
907,2368,199595.0
908,2369,228750.0
909,2370,175830.0
910,2371,162890.0
911,2372,168606.5
912,2373,274145.6
913,2374,311601.3
914,2375,239910.0
915,2376,250828.0
916,2377,354931.8
917,2378,144700.0
918,2379,184790.0
919,2380,152070.0
920,2381,157680.0
921,2382,180945.0
922,2383,230687.2
923,2384,249590.0
924,2385,156840.0
925,2386,147535.0
926,2387,133925.0
927,2388,111700.0
928,2389,137125.0
929,2390,139835.0
930,2391,140200.0
931,2392,111265.0
932,2393,156050.0
933,2394,149630.0
934,2395,184440.0
935,2396,141025.0
936,2397,200140.0
937,2398,117940.0
938,2399,74445.0
939,2400,71028.3
940,2401,122640.0
941,2402,140100.0
942,2403,138450.0
943,2404,148800.0
944,2405,153957.5
945,2406,137037.5
946,2407,124090.0
947,2408,134770.0
948,2409,136610.0
949,2410,185300.0
950,2411,121900.0
951,2412,153240.0
952,2413,137650.0
953,2414,126067.6
954,2415,145700.0
955,2416,132600.0
956,2417,142025.0
957,2418,127470.8
958,2419,126800.0
959,2420,130980.0
960,2421,159540.0
961,2422,121125.0
962,2423,125450.0
963,2424,168304.0
964,2425,166050.0
965,2426,131743.4
966,2427,124800.0
967,2428,169180.0
968,2429,110755.0
969,2430,138150.0
970,2431,111345.9
971,2432,132600.0
972,2433,138735.0
973,2434,136250.0
974,2435,146340.0
975,2436,108580.0
976,2437,113663.3
977,2438,126340.0
978,2439,115020.3
979,2440,128650.0
980,2441,98787.1
981,2442,119142.6
982,2443,129092.6
983,2444,131257.5
984,2445,103390.4
985,2446,121750.0
986,2447,234630.0
987,2448,140180.0
988,2449,122400.0
989,2450,151480.0
990,2451,142061.5
991,2452,215450.0
992,2453,104302.1
993,2454,147754.0
994,2455,94680.0
995,2456,145924.0
996,2457,127730.0
997,2458,113760.0
998,2459,106792.6
999,2460,154410.0
1000,2461,117787.6
1001,2462,145707.7
1002,2463,132997.5
1003,2464,157790.0
1004,2465,175400.0
1005,2466,111830.0
1006,2467,138782.8
1007,2468,101924.8
1008,2469,93985.0
1009,2470,179980.0
1010,2471,204180.0
1011,2472,185750.0
1012,2473,114405.2
1013,2474,114390.0
1014,2475,216770.0
1015,2476,117510.0
1016,2477,134490.0
1017,2478,152350.0
1018,2479,117550.8
1019,2480,148940.0
1020,2481,127470.0
1021,2482,135430.0
1022,2483,111243.3
1023,2484,127175.0
1024,2485,116088.3
1025,2486,147800.0
1026,2487,176050.0
1027,2488,153670.0
1028,2489,153700.0
1029,2490,159412.5
1030,2491,88110.0
1031,2492,185990.0
1032,2493,143864.0
1033,2494,163200.0
1034,2495,111900.0
1035,2496,244725.0
1036,2497,145660.0
1037,2498,118546.0
1038,2499,97837.1
1039,2500,131550.0
1040,2501,134900.0
1041,2502,139430.0
1042,2503,106218.0
1043,2504,180560.0
1044,2505,226350.0
1045,2506,218379.0
1046,2507,297523.5
1047,2508,219650.0
1048,2509,230828.2
1049,2510,229383.0
1050,2511,191880.0
1051,2512,218769.0
1052,2513,226950.0
1053,2514,247250.0
1054,2515,159440.0
1055,2516,165320.0
1056,2517,142125.0
1057,2518,147952.5
1058,2519,231917.9
1059,2520,213538.0
1060,2521,208270.0
1061,2522,219850.0
1062,2523,136190.0
1063,2524,146363.7
1064,2525,140390.0
1065,2526,135995.0
1066,2527,102025.0
1067,2528,117515.0
1068,2529,129480.0
1069,2530,101440.0
1070,2531,274550.0
1071,2532,232629.0
1072,2533,211298.0
1073,2534,265459.0
1074,2535,343737.0
1075,2536,245800.0
1076,2537,211900.0
1077,2538,183235.0
1078,2539,189025.0
1079,2540,180196.8
1080,2541,176057.5
1081,2542,160333.2
1082,2543,134670.0
1083,2544,136720.0
1084,2545,125240.0
1085,2546,152360.0
1086,2547,137280.0
1087,2548,158390.0
1088,2549,156730.0
1089,2550,267047.6
1090,2551,137500.0
1091,2552,121488.3
1092,2553,99530.0
1093,2554,123040.0
1094,2555,115170.0
1095,2556,110758.3
1096,2557,112790.0
1097,2558,142760.0
1098,2559,141470.0
1099,2560,127980.0
1100,2561,133870.0
1101,2562,137550.0
1102,2563,152069.0
1103,2564,162370.0
1104,2565,137400.0
1105,2566,177864.0
1106,2567,125276.0
1107,2568,196008.2
1108,2569,199480.0
1109,2570,115490.0
1110,2571,165210.0
1111,2572,185610.0
1112,2573,257173.7
1113,2574,321450.0
1114,2575,129807.5
1115,2576,139764.0
1116,2577,168793.4
1117,2578,105165.0
1118,2579,83730.0
1119,2580,123195.0
1120,2581,124089.6
1121,2582,123140.0
1122,2583,299649.2
1123,2584,169250.0
1124,2585,178365.0
1125,2586,220050.0
1126,2587,232684.2
1127,2588,149650.0
1128,2589,146890.0
1129,2590,235157.8
1130,2591,184780.0
1131,2592,242088.7
1132,2593,247400.0
1133,2594,166270.0
1134,2595,201400.0
1135,2596,346540.0
1136,2597,184998.2
1137,2598,267352.9
1138,2599,361685.5
1139,2600,142683.2
1140,2601,144500.0
1141,2602,87540.0
1142,2603,88690.0
1143,2604,91040.0
1144,2605,81490.0
1145,2606,143746.0
1146,2607,171863.7
1147,2608,179925.0
1148,2609,148560.0
1149,2610,122600.0
1150,2611,149455.9
1151,2612,140310.9
1152,2613,127830.0
1153,2614,118088.3
1154,2615,148900.0
1155,2616,133200.0
1156,2617,172430.0
1157,2618,164250.0
1158,2619,238379.0
1159,2620,190965.0
1160,2621,182640.0
1161,2622,196040.0
1162,2623,280729.3
1163,2624,268004.9
1164,2625,316743.7
1165,2626,170108.5
1166,2627,178090.0
1167,2628,357516.1
1168,2629,345334.5
1169,2630,333692.0
1170,2631,446251.5
1171,2632,336009.1
1172,2633,311395.8
1173,2634,399244.2
1174,2635,151395.0
1175,2636,195469.0
1176,2637,185325.6
1177,2638,260965.0
1178,2639,188915.0
1179,2640,155250.0
1180,2641,98947.1
1181,2642,194830.0
1182,2643,109430.0
1183,2644,140700.0
1184,2645,100700.0
1185,2646,92700.0
1186,2647,94540.0
1187,2648,147330.0
1188,2649,141720.0
1189,2650,137440.0
1190,2651,162918.5
1191,2652,418166.0
1192,2653,255710.0
1193,2654,261837.8
1194,2655,367345.0
1195,2656,308742.9
1196,2657,335002.4
1197,2658,294026.2
1198,2659,299895.0
1199,2660,340790.0
1200,2661,358569.8
1201,2662,342050.0
1202,2663,299040.2
1203,2664,285080.0
1204,2665,307685.6
1205,2666,297365.6
1206,2667,165502.5
1207,2668,181924.0
1208,2669,175947.0
1209,2670,293880.9
1210,2671,190294.0
1211,2672,186742.7
1212,2673,218105.6
1213,2674,216395.6
1214,2675,174111.5
1215,2676,185330.0
1216,2677,204900.0
1217,2678,264120.0
1218,2679,293140.0
1219,2680,275980.0
1220,2681,334112.4
1221,2682,338800.0
1222,2683,382310.4
1223,2684,322100.0
1224,2685,325730.0
1225,2686,287303.2
1226,2687,331496.3
1227,2688,227710.0
1228,2689,221431.2
1229,2690,482560.4
1230,2691,191915.0
1231,2692,152430.0
1232,2693,196907.9
1233,2694,155390.0
1234,2695,190650.0
1235,2696,185330.0
1236,2697,198450.0
1237,2698,208900.0
1238,2699,181880.0
1239,2700,178450.0
1240,2701,155392.2
1241,2702,126955.0
1242,2703,158440.0
1243,2704,145810.0
1244,2705,126040.0
1245,2706,124270.0
1246,2707,128350.0
1247,2708,135140.0
1248,2709,118100.0
1249,2710,132900.0
1250,2711,292779.0
1251,2712,353790.0
1252,2713,177055.0
1253,2714,150253.3
1254,2715,171990.0
1255,2716,169270.0
1256,2717,190550.0
1257,2718,231059.0
1258,2719,148845.9
1259,2720,143260.0
1260,2721,147178.2
1261,2722,154390.0
1262,2723,152775.0
1263,2724,132010.0
1264,2725,138860.0
1265,2726,148830.0
1266,2727,169100.0
1267,2728,161700.0
1268,2729,160320.0
1269,2730,139750.0
1270,2731,120490.0
1271,2732,115017.6
1272,2733,163900.0
1273,2734,153200.0
1274,2735,138325.0
1275,2736,142840.0
1276,2737,126740.0
1277,2738,140300.0
1278,2739,157250.0
1279,2740,124720.0
1280,2741,145200.0
1281,2742,146840.0
1282,2743,154080.0
1283,2744,146000.0
1284,2745,135075.0
1285,2746,114340.0
1286,2747,153210.0
1287,2748,125655.0
1288,2749,128690.0
1289,2750,131190.0
1290,2751,116915.0
1291,2752,227400.0
1292,2753,136455.7
1293,2754,189400.0
1294,2755,132840.0
1295,2756,97277.6
1296,2757,76281.1
1297,2758,80660.0
1298,2759,141340.0
1299,2760,147140.0
1300,2761,156640.0
1301,2762,154780.0
1302,2763,190565.0
1303,2764,174130.0
1304,2765,261222.9
1305,2766,140693.7
1306,2767,90400.0
1307,2768,134200.0
1308,2769,122395.0
1309,2770,154730.0
1310,2771,123235.0
1311,2772,130990.0
1312,2773,127390.0
1313,2774,147140.0
1314,2775,138790.0
1315,2776,141200.0
1316,2777,147000.0
1317,2778,117050.0
1318,2779,113190.0
1319,2780,112698.0
1320,2781,101272.1
1321,2782,102460.0
1322,2783,114225.0
1323,2784,122700.0
1324,2785,129540.0
1325,2786,79781.1
1326,2787,126790.0
1327,2788,91540.0
1328,2789,182090.0
1329,2790,103550.0
1330,2791,124145.0
1331,2792,89730.0
1332,2793,176670.0
1333,2794,105250.0
1334,2795,117807.5
1335,2796,103400.0
1336,2797,177050.0
1337,2798,133433.4
1338,2799,128929.0
1339,2800,79300.0
1340,2801,115200.0
1341,2802,134600.0
1342,2803,165180.5
1343,2804,152981.9
1344,2805,101835.0
1345,2806,89950.0
1346,2807,151130.0
1347,2808,143810.0
1348,2809,129990.0
1349,2810,134178.0
1350,2811,173160.0
1351,2812,141580.0
1352,2813,156055.3
1353,2814,155020.0
1354,2815,95900.0
1355,2816,250300.0
1356,2817,139618.3
1357,2818,132590.0
1358,2819,186040.0
1359,2820,144800.0
1360,2821,104320.0
